date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:17:13	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2024%20Jan%202022%2008:47:13%20GMT	http://localhost/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/index.html	(from http://localhost/worldofficialtrailer/)
14:17:26	78763/78763	---MC-	200	added ('OK')	text/javascript	date:Mon,%2024%20Jan%202022%2008:47:11%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit2	D:/World%20Official%20Trailer/World%20Official%20Trailer/translate.google.com/translate_a/element7876.js	(from http://localhost/worldofficialtrailer/)
14:17:31	115984/115984	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2006:45:19%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/Rugby-22-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/Rugby-22-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:17:33	123629/123629	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2006:33:06%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/EA-SPORTS-UFC-Mobile-2-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/EA-SPORTS-UFC-Mobile-2-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:17:38	31230/31230	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2005:55:15%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/Real-Cricket%e2%84%a2-22-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/Real-Cricket%e2%84%a2-22-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:17:43	144227/144227	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2006:05:56%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/FIFA-22-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/FIFA-22-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:17:52	72863/72863	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:47:50%20GMT	http://localhost/worldofficialtrailer/watch/rugby-22/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/rugby-22/index.html	(from http://localhost/worldofficialtrailer/)
14:17:54	63194/63194	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:47:53%20GMT	http://localhost/worldofficialtrailer/video-category/english/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/video-category/english/index.html	(from http://localhost/worldofficialtrailer/)
14:17:55	122071/122071	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2005:38:21%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/FIFA-Mobile-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/FIFA-Mobile-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:17:58	74221/74221	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:47:57%20GMT	http://localhost/worldofficialtrailer/watch/ea-sports-ufc-mobile-2/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/ea-sports-ufc-mobile-2/index.html	(from http://localhost/worldofficialtrailer/)
14:18:04	73310/73310	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:48:02%20GMT	http://localhost/worldofficialtrailer/watch/fifa-22/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/fifa-22/index.html	(from http://localhost/worldofficialtrailer/)
14:18:09	74152/74152	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:48:08%20GMT	http://localhost/worldofficialtrailer/watch/real-cricket-22/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/real-cricket-22/index.html	(from http://localhost/worldofficialtrailer/)
14:18:11	129598/129598	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2004:36:45%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/WWE-2K22-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/WWE-2K22-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:18:13	116198/116198	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2004:12:45%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/THE-NORTHMAN-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/THE-NORTHMAN-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:18:18	73111/73111	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:48:17%20GMT	http://localhost/worldofficialtrailer/watch/fifa-mobile/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/fifa-mobile/index.html	(from http://localhost/worldofficialtrailer/)
14:18:20	79516/79516	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2003:35:51%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/Hridayam-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/Hridayam-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:18:21	58504/58504	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2003:31:31%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/Against-the-Ice-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/Against-the-Ice-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:18:39	73465/73465	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:48:37%20GMT	http://localhost/worldofficialtrailer/watch/wwe-2k22/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/wwe-2k22/index.html	(from http://localhost/worldofficialtrailer/)
14:18:39	73781/73781	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:48:37%20GMT	http://localhost/worldofficialtrailer/watch/the-northman/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/the-northman/index.html	(from http://localhost/worldofficialtrailer/)
14:18:45	260765/260765	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2003:00:13%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/Karnan-Napoleon-Bhagat-Singh-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/Karnan-Napoleon-Bhagat-Singh-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:18:48	73058/73058	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:48:48%20GMT	http://localhost/worldofficialtrailer/watch/hridayam/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/hridayam/index.html	(from http://localhost/worldofficialtrailer/)
14:18:51	63697/63697	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:48:50%20GMT	http://localhost/worldofficialtrailer/video-category/hindi/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/video-category/hindi/index.html	(from http://localhost/worldofficialtrailer/)
14:19:01	74341/74341	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:00%20GMT	http://localhost/worldofficialtrailer/watch/against-the-ice/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/against-the-ice/index.html	(from http://localhost/worldofficialtrailer/)
14:19:01	180933/180933	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2002:37:51%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/Saamanyudu-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/Saamanyudu-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:19:04	118887/118887	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2002:27:08%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/Faas-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/Faas-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:19:11	49587/49587	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:10%20GMT	http://localhost/worldofficialtrailer/watch/karnan-napoleon-bhagat-singh/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/karnan-napoleon-bhagat-singh/index.html	(from http://localhost/worldofficialtrailer/)
14:19:11	76890/76890	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jan%202022%2001:39:46%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/The-Long-Night-2022.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/The-Long-Night-2022.jpg	(from http://localhost/worldofficialtrailer/)
14:19:15	40470/40470	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:15%20GMT	http://localhost/worldofficialtrailer/video-category/malayalam/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/video-category/malayalam/index.html	(from http://localhost/worldofficialtrailer/)
14:19:16	101962/101962	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jan%202022%2021:41:10%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/Rocket-Boys-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/Rocket-Boys-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:19:17	52466/52466	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:16%20GMT	http://localhost/worldofficialtrailer/watch/saamanyudu/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/saamanyudu/index.html	(from http://localhost/worldofficialtrailer/)
14:19:23	43525/43525	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:22%20GMT	http://localhost/worldofficialtrailer/video-category/telugu/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/video-category/telugu/index.html	(from http://localhost/worldofficialtrailer/)
14:19:25	70646/70646	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jan%202022%2021:30:56%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/Gehraiyaan-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/Gehraiyaan-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:19:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jan%202022%2008:49:25%20GMT	http://localhost/worldofficialtrailer/page/2	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/page/2.24.delayed	(from http://localhost/worldofficialtrailer/)
14:19:33	48865/48865	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:32%20GMT	http://localhost/worldofficialtrailer/watch/faas/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/faas/index.html	(from http://localhost/worldofficialtrailer/)
14:19:33	156005/156005	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jan%202022%2021:01:20%20GMT	http://localhost/worldofficialtrailer/wp-content/uploads/2022/01/Raising-Dion-Season-2-Official-Trailer.jpg	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/uploads/2022/01/Raising-Dion-Season-2-Official-Trailer.jpg	(from http://localhost/worldofficialtrailer/)
14:19:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jan%202022%2008:49:33%20GMT	http://localhost/worldofficialtrailer/page/3	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/page/3.25.delayed	(from http://localhost/worldofficialtrailer/)
14:19:35	40348/40348	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:35%20GMT	http://localhost/worldofficialtrailer/video-category/marathi/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/video-category/marathi/index.html	(from http://localhost/worldofficialtrailer/)
14:19:41	73511/73511	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:40%20GMT	http://localhost/worldofficialtrailer/watch/the-long-night/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/the-long-night/index.html	(from http://localhost/worldofficialtrailer/)
14:19:44	73656/73656	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:43%20GMT	http://localhost/worldofficialtrailer/watch/rocket-boys/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/rocket-boys/index.html	(from http://localhost/worldofficialtrailer/)
14:19:44	73439/73439	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:43%20GMT	http://localhost/worldofficialtrailer/watch/gehraiyaan/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/gehraiyaan/index.html	(from http://localhost/worldofficialtrailer/)
14:19:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jan%202022%2008:49:41%20GMT	http://localhost/worldofficialtrailer/page/5	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/page/5.26.delayed	(from http://localhost/worldofficialtrailer/)
14:19:49	67339/67339	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:48%20GMT	http://localhost/worldofficialtrailer/page/2/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/page/2/index.html	(from http://localhost/worldofficialtrailer/)
14:19:49	67969/67969	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:48%20GMT	http://localhost/worldofficialtrailer/page/3/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/page/3/index.html	(from http://localhost/worldofficialtrailer/)
14:19:52	74332/74332	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:50%20GMT	http://localhost/worldofficialtrailer/watch/raising-dion-season-2/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/watch/raising-dion-season-2/index.html	(from http://localhost/worldofficialtrailer/)
14:19:53	49797/49797	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jan%202022%2008:49:51%20GMT	http://localhost/worldofficialtrailer/page/5/	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/page/5/index.html	(from http://localhost/worldofficialtrailer/)
14:19:53	69330/69330	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2020%20Jan%202022%2015:18:21%20GMT	https://iclickcdn.com/tag.min.js	D:/World%20Official%20Trailer/World%20Official%20Trailer/iclickcdn.com/tag.min.js	(from http://localhost/worldofficialtrailer/)
14:19:53	1888/1888	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2010%20Dec%202021%2003:48:25%20GMT	http://localhost/worldofficialtrailer/wp-content/plugins/all-in-one-video-gallery/public/assets/fonts/aiovg-icons.eot	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/plugins/all-in-one-video-gallery/public/assets/fonts/aiovg-icons.eot	(from http://localhost/worldofficialtrailer/wp-content/cache/wpo-minify/1642619351/assets/wpo-minify-header-30852863.min.css)
14:19:54	14512/14512	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Jan%202022%2022:05:37%20GMT	http://localhost/worldofficialtrailer/wp-content/cache/wpo-minify/1642619351/assets/wpo-minify-footer-b7100b1d.min.js	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-content/cache/wpo-minify/1642619351/assets/wpo-minify-footer-b7100b1d.min.js	(from http://localhost/worldofficialtrailer/)
14:19:59	2796/2796	---M--	200	added ('OK')	application/json	date:Mon,%2024%20Jan%202022%2008:49:53%20GMT	http://localhost/worldofficialtrailer/wp-json/wp/v2/pages/25	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-json/wp/v2/pages/25.json	(from http://localhost/worldofficialtrailer/about-us/)
14:20:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jan%202022%2008:49:59%20GMT	http://localhost/worldofficialtrailer/?p=25	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/index970c.html	(from http://localhost/worldofficialtrailer/about-us/)
14:20:02	2341/2341	---M--	200	added ('OK')	application/json	date:Mon,%2024%20Jan%202022%2008:49:59%20GMT	http://localhost/worldofficialtrailer/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fworldofficialtrailer%2Fabout-us%2F	D:/World%20Official%20Trailer/World%20Official%20Trailer/localhost/worldofficialtrailer/wp-json/oembed/1.0/embed4704.json	(from http://localhost/worldofficialtrailer/about-us/)
